ACCESSION: MSBNK-SMB_Measured-HSA032P0544001
RECORD_TITLE: Characterized; LysoPC(18:1(11Z)); LC-ESI-QTOF; MS2; POSITIVE; generated fron DDA dataset
DATE: 2025.04.02 (Averaged 2025.02.25, Processed 2025.02.25, Annotated 2025.03.31, Curated 2025.04.02)
AUTHORS: Shin-MassBank project
LICENSE: CC BY-NC-SA
PUBLICATION: Yu et al. Front Cell Infect Microbiol. 2022,11,763507
COMMENT: This is an averaged mass spectra data created by averaging product ion scan data obtained from the following DDA dataset.
COMMENT: The metabolite structure was characterized at Level 3 automatically. One of the possible structures is shown in the record.
COMMENT: REPOSITORY MetaboLights
COMMENT: DATASET_ID MTBLS3233
COMMENT: DATASET_TITLE The gut microbiome and metabolites are altered and interrelated in patients with rheumatoid arthritis
COMMENT: DATASET_AUTHORS Die Yu, Juping Du, Xia Pu, Liyuan Zheng, Shuaishuai Chen, Na Wang, Jun Li, Shiyong Chen, Shaobiao Pan, Bo Shen
COMMENT: MS1_M/Z_AVERAGED_THRES 15.000
COMMENT: MS2_M/Z_AVERAGED_THRES 20.000
COMMENT: DATASET_FILE_NUM 60
COMMENT: NUM_AVERAGED_SPEC 27
COMMENT: RAW_SPEC {'HC4-pos_4505': {'bp': 22009.0, 'sum': 51549.0}, 'HC3-pos_4838': {'bp': 13069.0, 'sum': 36449.0}, 'RA14-pos_4247': {'bp': 9998.0, 'sum': 24647.0}, 'RA11-pos_4350': {'bp': 8459.0, 'sum': 23036.0}, 'RA1-pos_4835': {'bp': 7415.0, 'sum': 18338.0}, 'RA11-pos_4299': {'bp': 6916.0, 'sum': 16691.0}, 'RA21-pos_3522': {'bp': 6525.0, 'sum': 18618.0}, 'HC15-pos_4506': {'bp': 6130.0, 'sum': 19220.0}, 'RA1-pos_5058': {'bp': 5810.0, 'sum': 16847.0}, 'RA7-pos_4368': {'bp': 5480.0, 'sum': 14820.0}, 'HC25-pos_4474': {'bp': 4939.0, 'sum': 19525.0}, 'RA3-pos_4397': {'bp': 3377.0, 'sum': 8347.0}, 'RA25-pos_4510': {'bp': 3339.0, 'sum': 11401.0}, 'HC10-pos_4426': {'bp': 2791.0, 'sum': 8519.0}, 'HC3-pos_4775': {'bp': 2780.0, 'sum': 6420.0}, 'RA4-pos_4543': {'bp': 2400.0, 'sum': 6417.0}, 'HC24-pos_4340': {'bp': 2235.0, 'sum': 6479.0}, 'RA15-pos_4633': {'bp': 1985.0, 'sum': 5304.0}, 'HC17-pos_4381': {'bp': 1928.0, 'sum': 6010.0}, 'RA9-pos_4230': {'bp': 1863.0, 'sum': 4945.0}, 'RA12-pos_4698': {'bp': 1411.0, 'sum': 4343.0}, 'HC21-pos_4380': {'bp': 1392.0, 'sum': 4055.0}, 'RA18-pos_4455': {'bp': 1317.0, 'sum': 5591.0}, 'QC1-pos_4296': {'bp': 1212.0, 'sum': 3932.0}, 'RA11-pos_4259': {'bp': 1099.0, 'sum': 2796.0}, 'HC20-pos_4633': {'bp': 1013.0, 'sum': 3111.0}, 'RA23-pos_4370': {'bp': 993.0, 'sum': 2987.0}}
COMMENT: RETENTION_TIME_STDEV 0.037
COMMENT: PRECURSOR_M/Z_RAW 544.335378
COMMENT: PRECURSOR_M/Z_STDEV 0.001085
COMMENT: PRECURSOR_IN_MS1 mz 544.338931; int 159.972; delta(ppm) 19.412541
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; BJNSUFWQCVTVHO-UHFFFAOYSA-N; [M+2ACN+H]+; 4-butyl-3-hydroxy-1-(2-{4-hydroxy-3-methoxy-5-[(2-oxopyrrolidin-1-yl)methyl]phenyl}ethyl)cyclohexyl acetate
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; FQGNKSXLEDAGFC-UHFFFAOYSA-N; [M+2ACN+H]+; 7-[3,5-dihydroxy-2-(3-hydroxy-5-phenylpent-1-en-1-yl)cyclopentyl]-N-(1,3-dihydroxypropan-2-yl)hept-5-enamide
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; JPKOXEYPEWSPLG-UHFFFAOYSA-N; [M+2ACN+H]+; CNP0435626
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; MBXGWWYNNAIWOI-UHFFFAOYSA-N; [M+2ACN+H]+; 5-[11-(1-hydroxy-5-methylhexyl)-3-methyl-5-oxa-10-azatricyclo[8.4.0.0?,?]tetradec-6-en-4-ylidene]-3-(hydroxymethyl)-4-methoxy-2,5-dihydrofuran-2-one
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; NDYNZJFZILADOQ-UHFFFAOYSA-N; [M+2ACN+H]+; 2-[8-hydroxy-3-(methoxymethyl)-6a,10b-dimethyl-dodecahydronaphtho[2,1-d][1,3]dioxin-7-yl]-N-[(2-methoxyphenyl)methyl]acetamide
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; YMVWBDKMTISHJU-UHFFFAOYSA-N; [M+2ACN+H]+; 2-[8-hydroxy-3-(methoxymethyl)-6a,10b-dimethyl-dodecahydronaphtho[2,1-d][1,3]dioxin-7-yl]-N-[(4-methoxyphenyl)methyl]acetamide
COMMENT: PROPOSED_COMPOUND MetFrag:MsfinderDB 0.000; ZPYOXVKJNQBTTC-UHFFFAOYSA-N; [M+2ACN+H]+; 4-(3a,5a,7-trihydroxy-9a-{[(3-hydroxypropyl)imino]methyl}-11a-methyl-hexadecahydro-1H-cyclopenta[a]phenanthren-1-yl)-2,5-dihydrofuran-2-one
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 3.600; ARCVBMPERJRMKB-UHFFFAOYSA-N; [M+2ACN+H]+; 2-[4,6-diamino-3-[[3-amino-6-(methylaminomethyl)-3,4-dihydro-2H-pyran-2-yl]oxy]-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 3.000; KKRYDPVDJYCEER-QEGGNFSNSA-N; [M+H]+; tert-butyl N-[(2S,3R)-3-hydroxy-4-[[(2R,3S)-2-hydroxy-3-[(2-methylpropan-2-yl)oxycarbonylamino]-4-phenylbutyl]amino]-1-phenylbutan-2-yl]carbamate
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 3.000; NLISLONXYFAEMK-UHFFFAOYSA-N; [M+Na]+; (2,2-dimethyl-3H-1-benzofuran-7-yl) N-methyl-N-octadecoxysulfanylcarbamate
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 3.000; XUSXOPRDIDWMFO-URTZJOLISA-N; [M+2ACN+H]+; (2R,3R,4R,5R)-2-[(1S,2S,3R,4S,6R)-4,6-diamino-3-[[(2R,3S)-3-amino-6-(1-aminoethyl)-3,4-dihydro-2H-pyran-2-yl]oxy]-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 3.000; BNVPFDRNGHMRJS-UHFFFAOYSA-N; [M+2ACN+H]+; 5-cyano-N-[2-(4,4-dimethylcyclohexen-1-yl)-6-(2,2,6,6-tetramethyloxan-4-yl)pyridin-3-yl]-1H-imidazole-2-carboxamide
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 2.000; PGHHHPSGDOSKJV-QVFYTRFKSA-N; [M+H]+; (2R)-2-[(2S,6R,14R,15S,16R)-15-methoxy-5-methyl-11-(2-phenylethoxy)-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11,18-tetraen-16-yl]-5-methylhexan-2-ol
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.500; CLALIIVVDOVVGJ-UHFFFAOYSA-N; [M+2ACN+H]+; N-butyl-2-[4-[[1-(3-oxo-3-phenylpropyl)benzimidazol-2-yl]methyl]piperazin-1-yl]acetamide
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.500; HTLVQBABYNZMFZ-UHFFFAOYSA-N; [M+2ACN+H]+; N-(2-methylpropyl)-2-[4-[[1-(3-oxo-3-phenylpropyl)benzimidazol-2-yl]methyl]piperazin-1-yl]acetamide
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.500; FVJIUVPFCMKSRD-UHFFFAOYSA-N; [M+2ACN+H]+; N,N-diethyl-2-[4-[[1-(3-oxo-3-phenylpropyl)benzimidazol-2-yl]methyl]piperazin-1-yl]acetamide
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.500; GGRWCBAXEGASLW-UHFFFAOYSA-N; [M+2ACN+H]+; 2-[4-[[1-[3-(4-methylphenyl)-3-oxopropyl]benzimidazol-2-yl]methyl]piperazin-1-yl]-N-propan-2-ylacetamide
COMMENT: PROPOSED_COMPOUND MetFrag:PubchemLite 1.500; JNSQRDDJONVZFC-UHFFFAOYSA-N; [M+2ACN+H]+; 6-methyl-2-[4-(4-phenylpiperazin-1-yl)butyl]-4-piperidin-1-ylpyrrolo[3,4-c]pyridine-1,3-dione
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -1.464; YAMUFBLWGFFICM; [M+Na]+; Lysolecithin
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -10.121; PZRFVAHZNWPPAC; [M+Na]+; Lysophosphatidylcholine(18:1n7/0:0)
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -30.365; ADOCFGYWKPSJCY; [M+Na]+; 1-(6Z-octadecenoyl)-sn-glycero-3-phosphocholine
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -45.289; SULIDBRAXVDKBU; [M+Na]+; 2-18:1(omega-9) LPC
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -79.088; UURHYSSHOYMCKH; [M+Na]+; 2-[[2-acetyloxy-3-[(E)-hexadec-9-enoxy]propoxy]-hydroxyphosphoryl]oxyethyl-trimethylazanium
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -85.329; MULVVBYNDZRKPA; [M+Na]+; Alk-1''-enylacetyl-gpc
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -143.012; LMEFYPBECRVLEK; [M+H]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -270.100; CKFCIRZORIJKEO; [M+C4H6N2+H]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -298.689; KKRYDPVDJYCEER; [M+H]+; Aminodiol deriv. 9a
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -324.166; JNSQRDDJONVZFC; [M+C4H6N2+H]+; 3,4-Pyridinedicarboximide, 6-methyl-N-(4-(4-phenyl-1-piperazinyl)butyl)-2-piperidino-
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -350.582; RVJSDDWQHYUGFJ; [M+C4H6N2+H]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -398.844; GOIFOXKHMWJIPQ; [M+H]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -402.266; HMQDCECLCNFOLW; [M+C4H6N2+H]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -424.546; XBYGONLLFUVZNC; [M-H+Na+Na]+; Dihydrosolasodine diacetate
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -426.929; MJOCBYOXSDKPPM; [M+C4H6N2+H]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -428.546; KQWXEWOYVIUCOD; [M-H+Na+Na]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -439.725; UHHHXMDZJLTDFE; [M+C4H6N2+H]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -441.659; BGDXKHPYMYERKR; [M-H+Na+Na]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -460.733; NNRLQJLRICHBII; [M-H+Na+Na]+; Oprea1_686337
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -470.465; FNFLSPXNUOWCAH; [M+C4H6N2+H]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -528.428; BNVPFDRNGHMRJS; [M+C4H6N2+H]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_CSI:biodatabase -646.157; LIJRFLZASLDFJY; [M+H]+; 2-[[2-[[2-[(17-acetyl-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-ylidene)amino]oxyacetyl]amino]acetyl]amino]-3-methylbutanoic acid
COMMENT: PROPOSED_COMPOUND SIRIUS5_Confidence:biodatabase 0.494; CKFCIRZORIJKEO; [M+C4H6N2+H]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_Confidence:biodatabase 0.366; LMEFYPBECRVLEK; [M+H]+; nan
COMMENT: PROPOSED_COMPOUND SIRIUS5_Confidence:biodatabase 0.348; YAMUFBLWGFFICM; [M+Na]+; Lysolecithin
COMMENT: PROPOSED_COMPOUND SIRIUS5_Confidence:biodatabase 0.086; XBYGONLLFUVZNC; [M-H+Na+Na]+; Dihydrosolasodine diacetate
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -220.182; MULVVBYNDZRKPA; [M+Na]+; 1-(1Z-hexadecenyl)-2-acetyl-sn-glycero-3-phosphocholine
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -256.807; UURHYSSHOYMCKH; [M+Na]+; (2R)-2-(acetyloxy)-3-{[(9Z)-hexadec-9-en-1-yl]oxy}propyl 2-(trimethylazaniumyl)ethyl phosphate
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -262.242; YAMUFBLWGFFICM; [M+Na]+; [3-[(Z)-16,16,17,17,18,18,18-heptadeuteriooctadec-9-enoyl]oxy-2-hydroxypropyl] 2-(trimethylazaniumyl)ethyl phosphate
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -264.953; ZOFBAJKPGIIQFN; [M+Na]+; 1-(11Z-hexadecenyl)-2-acetyl-sn-glycero-3-phosphocholine
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -265.889; ADOCFGYWKPSJCY; [M+Na]+; 1-(6Z-octadecenoyl)-sn-glycero-3-phosphocholine
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -290.598; PZRFVAHZNWPPAC; [M+Na]+; LysoPC(18:1(11Z))
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -314.252; LXHJYOQXXHUOHA; [M+Na]+; 2-[hydroxy-[(2S)-3-hydroxy-2-octadec-6-enoyloxypropoxy]phosphoryl]oxyethyl-trimethylazanium
COMMENT: PROPOSED_COMPOUND SIRIUS6_CSI:biodatabase -328.086; SULIDBRAXVDKBU; [M+Na]+; 2-[hydroxy-[(2S)-3-hydroxy-2-octadec-9-enoyloxypropoxy]phosphoryl]oxyethyl-trimethylazanium
COMMENT: PROPOSED_COMPOUND SIRIUS6_Confidence:biodatabase 0.253; MULVVBYNDZRKPA; [M+Na]+; 1-(1Z-hexadecenyl)-2-acetyl-sn-glycero-3-phosphocholine
COMMENT: CONFIDENCE Level 3: Tentative candidate, LysoPC(18:1(11Z)), PZRFVAHZNWPPAC-VBKSFVIKSA-N; Proposed by SIRIUS5_CSI with FDR < 0.05; Supported by other software with ranking <= 10 MetFrag:MsfinderDB (8); This structural isomer was suggested from the biological context HMDB HMDB0010385;
CH$COMPOUND_CLASS: Natural product
CH$FORMULA: C26H52NO7P
CH$EXACT_MASS: 521.348140
CH$SMILES: CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O
CH$IUPAC: InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h10-11,25,28H,5-9,12-24H2,1-4H3/b11-10-/t25-/m1/s1
CH$LINK: CHEBI CHEBI:86255
CH$LINK: HMDB HMDB0010385
CH$NAME: LysoPC(18:1(11Z))
CH$NAME: [(2R)-2-hydroxy-3-[(Z)-octadec-11-enoyl]oxypropyl] 2-(trimethylazaniumyl)ethyl phosphate
CH$LINK: INCHIKEY PZRFVAHZNWPPAC-VBKSFVIKSA-N
CH$LINK: LIPIDMAPS LMGP01050138
CH$LINK: PUBCHEM CID:53480465
SP$SCIENTIFIC_NAME: Homo sapiens
SP$LINK: NCBI-TAXONOMY 9606 
SP$SAMPLE: Feces
AC$INSTRUMENT: UPLC system, AB SCIEX - TripleTOF 5600+ mass spectrometer, AB SCIEX
AC$INSTRUMENT_TYPE: LC-ESI-QTOF
AC$MASS_SPECTROMETRY: MS_TYPE MS2
AC$MASS_SPECTROMETRY: ION_MODE POSITIVE
AC$MASS_SPECTROMETRY: COLLISION_ENERGY 30 V
AC$MASS_SPECTROMETRY: ION_SPRAY_VOLTAGE 5.0 kV
AC$MASS_SPECTROMETRY: IONIZATION ESI
AC$MASS_SPECTROMETRY: MASS_ACCURACY MS1(ppm) 15.00; MS2(ppm) 20.00
AC$CHROMATOGRAPHY: COLUMN_NAME ACQUITY UPLC T3 column (1.8 µm, 100 mm x 2.1 mm; Waters)
AC$CHROMATOGRAPHY: FLOW_GRADIENT 0.0-0.5 min, 5% B; 0.5-7.0 min,` 100% B; 7.0-8.0 min, 100% B; 8.0-8.1 min, 5% B; 8.1-10.0 min, 5% B. 
AC$CHROMATOGRAPHY: FLOW_RATE 0.4 mL/min
AC$CHROMATOGRAPHY: RETENTION_TIME 5.035
MS$FOCUSED_ION: ION_TYPE [M+Na]+
MS$FOCUSED_ION: PRECURSOR_M/Z 544.338861
MS$DATA_PROCESSING: RECALIBRATE Data dependent recalibration using whole DDA dataset
PK$SPLASH: splash10-0f7c-0700940000-7de5ea24dd764a8dfda7
PK$ANNOTATION: m/z int m/z_nocal m/z_std(ppm) int_std cor n annotation
  86.0959607 92.4148 86.096176 12.7881 61.44 0.8929 27 f{C5H12N1}/-5.40ppm,p-C21H40N1O7P1
  104.1065086 729.0644 104.106812 6.4549 134.90 0.9402 27 f{C5H14N1O1}/-4.63ppm,p-C21H38N1O6P1
  146.9817325 52.6038 146.982304 10.2462 35.62 0.8422 26 f{C7H2N1O1P1}/-34.82ppm,p-C19H50N1O6
  339.2930973 43.4715 339.293243 14.0144 37.38 0.6978 26 f{C21H42N1P1}/-34.89ppm,p-C5H10N1O7
  485.2606193 999.0000 485.265628 5.3538 15.43 0.9658 27 f{C24H42N2O6P1}/-34.78ppm,p-C2H10O1
  544.3339343 528.0945 544.340949 6.2627 118.81 1.0000 27 ?
PK$NUM_PEAK: 6
PK$PEAK: m/z int. rel.int.
  86.095961 92.41 92
  104.106509 729.06 729
  146.981732 52.60 52
  339.293097 43.47 43
  485.260619 999.00 999
  544.333934 528.09 528
//
